YYYYMMDDHH,MSLP,VMAX,TY,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,MRD,GUSTS,EYE,STORMNAME
2014080100,982,55,TS,34,80,85,80,85,1008,190,25,0,0,26
2014073018,982,55,TS,34,80,100,100,80,1010,180,25,0,0,26
2014073100,982,55,TS,34,80,100,100,80,1010,180,25,0,0,26
2014073106,982,55,TS,34,80,100,100,80,1009,180,30,0,0,26
2014073112,982,55,TS,34,80,85,70,75,1008,180,30,0,0,26
2014073118,982,55,TS,34,80,85,70,75,1008,180,30,0,0,26
2014080106,978,60,TS,50,40,40,40,40,1006,190,35,0,0,26
2014080100,982,55,TS,50,20,20,20,25,1008,190,25,0,0,26
2014073018,982,55,TS,50,20,20,20,20,1010,180,25,0,0,26
2014073100,982,55,TS,50,20,20,20,20,1010,180,25,0,0,26
2014073106,982,55,TS,50,20,20,20,20,1009,180,30,0,0,26
2014073112,982,55,TS,50,25,25,20,20,1008,180,30,0,0,26
2014073118,982,55,TS,50,25,25,20,20,1008,180,30,0,0,26
2014080112,978,60,TS,34,100,95,90,100,1007,200,30,0,0,26
2014072918,982,55,TS,34,80,110,110,80,1008,190,25,0,0,26
2014073000,982,55,TS,34,80,110,110,80,1010,180,25,0,0,26
2014073006,982,55,TS,34,80,110,110,80,1010,180,25,0,0,26
2014073012,982,55,TS,34,80,100,100,80,1010,180,25,0,0,26
2014072912,982,55,TS,34,70,90,90,70,1008,170,35,0,0,26
2014081000,982,55,TS,34,100,90,65,65,1000,285,15,0,0,26
2014072912,982,55,TS,50,45,45,45,45,1008,170,35,0,0,26
2014072918,982,55,TS,50,45,60,60,45,1008,190,25,0,0,26
2014073000,982,55,TS,50,45,60,60,45,1010,180,25,0,0,26
2014073006,982,55,TS,50,45,60,60,45,1010,180,25,0,0,26
2014080112,978,60,TS,50,45,45,45,45,1007,200,30,0,0,26
2014081000,982,55,TS,50,65,55,35,40,1000,285,15,0,0,26
2014073012,982,55,TS,50,20,20,20,20,1010,180,25,0,0,26
2014080818,970,70,TY,34,150,140,160,170,1000,210,25,0,0,26
2014080900,970,70,TY,34,150,140,160,170,1002,250,25,0,0,26
2014080906,970,70,TY,34,150,140,160,170,1002,250,25,0,0,26
2014080206,933,120,TY,34,130,105,105,130,1007,195,20,0,30,26
2014080706,967,75,TY,34,155,155,135,130,1000,230,15,0,20,26
2014080712,967,75,TY,34,145,145,130,130,1000,230,22,0,35,26
2014080718,967,75,TY,34,145,145,130,130,1000,230,12,0,15,26
2014080800,967,75,TY,34,145,145,130,130,1002,240,25,0,0,26
2014080806,967,75,TY,34,145,145,130,130,1002,240,15,0,20,26
2014080812,970,70,TY,34,150,150,130,130,998,210,30,0,0,26
2014080406,944,105,TY,34,125,105,105,125,1004,210,12,0,15,26
2014080412,948,100,TY,34,125,105,105,125,1002,205,20,0,0,26
2014080912,974,65,TY,34,150,140,135,125,1002,250,25,0,0,26
2014080418,952,95,TY,34,115,115,105,115,1002,210,20,0,0,26
2014080500,956,90,TY,34,115,115,105,115,1002,210,20,0,0,26
2014080506,956,90,TY,34,115,115,105,115,1002,210,20,0,0,26
2014080606,959,85,TY,34,140,145,135,115,1002,220,12,0,15,26
2014080612,959,85,TY,34,140,145,135,115,1002,220,12,0,15,26
2014080618,956,90,TY,34,140,145,135,115,1003,230,10,0,10,26
2014080700,959,85,TY,34,140,145,135,115,1002,230,25,0,0,26
2014080318,929,125,TY,34,110,105,105,110,1003,200,10,0,10,26
2014080400,937,115,TY,34,110,105,105,110,1003,200,25,0,0,26
2014080118,967,75,TY,34,100,95,90,100,1006,200,20,0,30,26
2014080200,946,100,TY,34,100,95,90,100,1007,200,20,0,30,26
2014080512,959,85,TY,34,115,115,105,100,1002,210,20,0,0,26
2014080518,963,80,TY,34,105,120,115,95,1001,220,15,0,0,26
2014080600,963,80,TY,34,105,120,115,95,1002,220,15,0,0,26
2014080706,967,75,TY,50,100,100,85,80,1000,230,15,0,20,26
2014080712,967,75,TY,50,90,90,80,80,1000,230,22,0,35,26
2014080718,967,75,TY,50,90,90,80,80,1000,230,12,0,15,26
2014080800,967,75,TY,50,90,90,80,80,1002,240,25,0,0,26
2014080806,967,75,TY,50,90,90,80,80,1002,240,15,0,20,26
2014080812,970,70,TY,50,105,105,80,80,998,210,30,0,0,26
2014080818,970,70,TY,50,75,55,90,80,1000,210,25,0,0,26
2014080900,970,70,TY,50,75,55,90,80,1002,250,25,0,0,26
2014080206,933,120,TY,50,70,65,65,70,1007,195,20,0,30,26
2014080406,944,105,TY,50,70,60,60,70,1004,210,12,0,15,26
2014080412,948,100,TY,50,70,60,60,70,1002,205,20,0,0,26
2014080906,970,70,TY,50,75,80,70,70,1002,250,25,0,0,26
2014080418,952,95,TY,50,65,65,65,65,1002,210,20,0,0,26
2014080500,956,90,TY,50,65,65,65,65,1002,210,20,0,0,26
2014080918,974,65,TY,34,100,90,65,65,1002,250,20,0,0,26
2014080318,929,125,TY,50,60,55,55,60,1003,200,10,0,10,26
2014080400,937,115,TY,50,60,55,55,60,1003,200,25,0,0,26
2014080512,959,85,TY,50,65,65,60,55,1002,210,20,0,0,26
2014080518,963,80,TY,50,60,70,65,50,1001,220,15,0,0,26
2014080600,963,80,TY,50,60,70,65,50,1002,220,15,0,0,26
2014080606,959,85,TY,50,85,85,70,50,1002,220,12,0,15,26
2014080612,959,85,TY,50,85,85,70,50,1002,220,12,0,15,26
2014080618,956,90,TY,50,85,85,70,50,1003,230,10,0,10,26
2014080700,959,85,TY,50,85,85,70,50,1002,230,25,0,0,26
2014080706,967,75,TY,64,50,50,50,50,1000,230,15,0,20,26
2014080712,967,75,TY,64,55,55,50,50,1000,230,22,0,35,26
2014080718,967,75,TY,64,55,55,50,50,1000,230,12,0,15,26
2014080800,967,75,TY,64,55,55,50,50,1002,240,25,0,0,26
2014080806,967,75,TY,64,55,55,50,50,1002,240,15,0,20,26
2014080812,970,70,TY,64,70,70,50,50,998,210,30,0,0,26
2014080818,970,70,TY,64,55,35,50,50,1000,210,25,0,0,26
2014080900,970,70,TY,64,55,35,50,50,1002,250,25,0,0,26
2014080912,974,65,TY,50,75,80,70,50,1002,250,25,0,0,26
2014080118,967,75,TY,50,45,45,45,45,1006,200,20,0,30,26
2014080200,946,100,TY,50,45,45,45,45,1007,200,20,0,30,26
2014080206,933,120,TY,64,40,40,40,40,1007,195,20,0,30,26
2014080918,974,65,TY,50,65,55,35,40,1002,250,20,0,0,26
2014080318,929,125,TY,64,35,35,35,35,1003,200,10,0,10,26
2014080400,937,115,TY,64,35,35,35,35,1003,200,25,0,0,26
2014080406,944,105,TY,64,35,35,35,35,1004,210,12,0,15,26
2014080412,948,100,TY,64,35,35,35,35,1002,205,20,0,0,26
2014080418,952,95,TY,64,35,35,35,35,1002,210,20,0,0,26
2014080500,956,90,TY,64,35,35,35,35,1002,210,20,0,0,26
2014080506,956,90,TY,64,35,35,35,35,1002,210,20,0,0,26
2014080906,970,70,TY,64,40,45,45,35,1002,250,25,0,0,26
2014080118,967,75,TY,64,30,30,30,30,1006,200,20,0,30,26
2014080200,946,100,TY,64,30,30,30,30,1007,200,20,0,30,26
2014080512,959,85,TY,64,25,25,25,25,1002,210,20,0,0,26
2014080518,963,80,TY,64,20,30,30,20,1001,220,15,0,0,26
2014080600,963,80,TY,64,20,30,30,20,1002,220,15,0,0,26
2014080606,959,85,TY,64,25,35,30,20,1002,220,12,0,15,26
2014080612,959,85,TY,64,25,35,30,20,1002,220,12,0,15,26
2014080618,956,90,TY,64,25,35,30,20,1003,230,10,0,10,26
2014080700,959,85,TY,64,25,35,30,20,1002,230,25,0,0,26
2008100112,1000,30,TD,0,0,0,0,0,1009,190,30,0,0,27
2008100118,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100200,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100206,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100212,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100218,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100300,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100306,1000,30,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100312,1004,25,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100318,1004,25,TD,0,0,0,0,0,1008,170,30,0,0,27
2008100400,1004,25,TD,0,0,0,0,0,1008,170,35,0,0,27
2008100106,1000,30,TD,0,0,0,0,0,1009,190,30,0,0,27
2014011106,926,130,ST,34,110,120,110,90,1003,220,17,0,25,28
2014011112,926,130,ST,34,110,120,110,90,1003,220,17,0,25,28
2014011118,926,130,ST,34,110,120,110,90,1002,210,15,0,20,28
2014011106,926,130,ST,50,40,55,50,40,1003,220,17,0,25,28
2014011112,926,130,ST,50,40,55,50,40,1003,220,17,0,25,28
2014011118,926,130,ST,50,40,55,50,40,1002,210,15,0,20,28
2014011106,926,130,ST,64,30,35,35,30,1003,220,17,0,25,28
2014011112,926,130,ST,64,30,35,35,30,1003,220,17,0,25,28
2014011118,926,130,ST,64,30,35,35,30,1002,210,15,0,20,28
2013051206,1004,25,TD,0,0,0,0,0,1009,180,40,0,0,29
2013051212,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051218,1004,25,TD,0,0,0,0,0,1009,170,40,0,0,29
2013051300,1004,25,TD,0,0,0,0,0,1009,170,40,0,0,29
2013051306,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051312,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051318,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051406,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051412,1004,25,TD,0,0,0,0,0,1008,170,40,0,0,29
2013051112,1000,30,TD,0,0,0,0,0,1006,180,40,0,0,29
2013051118,1004,25,TD,0,0,0,0,0,1006,180,40,0,0,29
2008092700,922,135,ST,34,150,145,140,160,1007,265,20,0,30,30
2008092706,918,140,ST,34,150,145,140,160,1007,265,25,0,25,30
2008092712,918,140,ST,34,150,145,140,160,1007,265,25,0,20,30
2008092718,922,135,ST,34,140,135,135,140,1005,240,15,0,20,30
2008092800,926,130,ST,34,125,120,105,110,1005,240,20,0,25,30
2008092718,922,135,ST,50,90,85,85,90,1005,240,15,0,20,30
2008092700,922,135,ST,50,85,75,75,85,1007,265,20,0,30,30
2008092706,918,140,ST,50,85,75,75,85,1007,265,25,0,25,30
2008092712,918,140,ST,50,85,75,75,85,1007,265,25,0,20,30
2008092800,926,130,ST,50,85,80,75,85,1005,240,20,0,25,30
2008092718,922,135,ST,64,70,65,65,70,1005,240,15,0,20,30
2008092800,926,130,ST,64,70,65,65,70,1005,240,20,0,25,30
2008092700,922,135,ST,64,55,55,55,55,1007,265,20,0,30,30
2008092706,918,140,ST,64,55,55,55,55,1007,265,25,0,25,30
2008092712,918,140,ST,64,55,55,55,55,1007,265,25,0,20,30
2012092706,926,130,ST,34,165,165,155,155,1005,240,20,0,35,31
2012092712,926,130,ST,34,165,165,155,155,1005,240,20,0,35,31
2012092718,926,130,ST,34,165,165,155,155,1005,250,20,0,0,31
2012092600,922,135,ST,34,165,155,145,150,1004,250,10,0,15,31
2012092606,926,130,ST,34,165,155,145,150,1004,250,10,0,15,31
2012092612,926,130,ST,34,165,155,145,150,1004,240,10,0,25,31
2012092618,926,130,ST,34,165,155,145,150,1004,240,20,0,0,31
2012092700,926,130,ST,34,165,155,145,150,1004,240,30,0,0,31
2012092518,918,140,ST,34,160,150,145,145,1005,260,10,0,20,31
2012092406,926,130,ST,34,140,140,135,135,1003,210,10,0,10,31
2012092412,926,130,ST,34,140,140,135,135,1003,210,15,0,20,31
2012092418,918,140,ST,34,150,145,135,135,1001,220,15,0,20,31
2012092500,918,140,ST,34,155,145,135,135,1001,225,10,0,10,31
2012092506,918,140,ST,34,155,145,135,135,1001,225,10,0,10,31
2012092512,918,140,ST,34,155,145,135,135,1001,230,10,0,15,31
2012092706,926,130,ST,50,120,120,110,110,1005,240,20,0,35,31
2012092712,926,130,ST,50,120,120,110,110,1005,240,20,0,35,31
2012092718,926,130,ST,50,120,120,110,110,1005,250,20,0,0,31
2012092312,926,130,ST,34,100,100,100,100,1004,210,15,0,10,31
2012092318,926,130,ST,34,100,100,100,100,1004,215,15,0,10,31
2012092400,926,130,ST,34,100,100,100,100,1004,215,15,0,10,31
2012092600,922,135,ST,50,95,95,90,90,1004,250,10,0,15,31
2012092606,926,130,ST,50,95,95,90,90,1004,250,10,0,15,31
2012092612,926,130,ST,50,95,95,90,90,1004,240,10,0,25,31
2012092618,926,130,ST,50,95,95,90,90,1004,240,20,0,0,31
2012092700,926,130,ST,50,95,95,90,90,1004,240,30,0,0,31
2012092518,918,140,ST,50,85,85,80,80,1005,260,10,0,20,31
2012092500,918,140,ST,50,80,80,75,70,1001,225,10,0,10,31
2012092506,918,140,ST,50,80,80,75,70,1001,225,10,0,10,31
2012092512,918,140,ST,50,80,80,75,70,1001,230,10,0,15,31
2012092706,926,130,ST,64,70,70,70,70,1005,240,20,0,35,31
2012092712,926,130,ST,64,70,70,70,70,1005,240,20,0,35,31
2012092718,926,130,ST,64,70,70,70,70,1005,250,20,0,0,31
2012092406,926,130,ST,50,75,75,65,65,1003,210,10,0,10,31
2012092412,926,130,ST,50,75,75,65,65,1003,210,15,0,20,31
2012092418,918,140,ST,50,75,75,65,65,1001,220,15,0,20,31
2012092312,926,130,ST,50,50,50,50,50,1004,210,15,0,10,31
2012092318,926,130,ST,50,50,50,50,50,1004,215,15,0,10,31
2012092400,926,130,ST,50,50,50,50,50,1004,215,15,0,10,31
2012092600,922,135,ST,64,55,55,50,50,1004,250,10,0,15,31
2012092606,926,130,ST,64,55,55,50,50,1004,250,10,0,15,31
2012092612,926,130,ST,64,55,55,50,50,1004,240,10,0,25,31
2012092618,926,130,ST,64,55,55,50,50,1004,240,20,0,0,31
2012092700,926,130,ST,64,55,55,50,50,1004,240,30,0,0,31
2012092518,918,140,ST,64,50,50,45,45,1005,260,10,0,20,31
2012092406,926,130,ST,64,45,45,40,40,1003,210,10,0,10,31
2012092412,926,130,ST,64,45,45,40,40,1003,210,15,0,20,31
2012092418,918,140,ST,64,45,45,40,40,1001,220,15,0,20,31
2012092500,918,140,ST,64,45,45,40,40,1001,225,10,0,10,31
2012092506,918,140,ST,64,45,45,40,40,1001,225,10,0,10,31
2012092512,918,140,ST,64,45,45,40,40,1001,230,10,0,15,31
2012092312,926,130,ST,64,30,30,30,30,1004,210,15,0,10,31
2012092318,926,130,ST,64,30,30,30,30,1004,215,15,0,10,31
2012092400,926,130,ST,64,30,30,30,30,1004,215,15,0,10,31
2012092106,989,45,TS,34,50,45,45,50,1008,180,40,0,0,31
2012092112,989,45,TS,34,50,45,45,50,1008,180,40,0,0,31
2012092100,996,35,TS,0,0,0,0,0,1007,165,40,0,0,31
2012093006,978,60,TS,34,145,125,125,100,1004,175,25,0,0,31
2012093012,982,55,TS,34,145,125,125,100,1004,180,25,0,0,31
2012093018,985,50,TS,34,145,125,125,100,1004,150,25,0,0,31
2012092200,985,50,TS,34,65,60,60,65,1007,190,30,0,0,31
2012092118,985,50,TS,34,50,45,45,50,1007,180,30,0,0,31
2012093006,978,60,TS,50,100,100,60,50,1004,175,25,0,0,31
2012093012,982,55,TS,50,100,100,60,50,1004,180,25,0,0,31
2012092206,982,55,TS,34,65,65,65,65,1006,190,25,0,0,31
2012092212,978,60,TS,34,65,65,65,65,1006,190,25,0,0,31
2012092206,982,55,TS,50,35,35,35,35,1006,190,25,0,0,31
2012092212,978,60,TS,50,35,35,35,35,1006,190,25,0,0,31
2012092800,929,125,TY,34,165,165,155,155,1005,250,20,0,0,31
2012092806,937,115,TY,34,165,165,155,155,1004,210,20,0,25,31
2012092812,941,110,TY,34,165,165,155,155,1004,190,20,0,30,31
2012092818,941,110,TY,34,165,165,155,155,1004,190,20,130,20,31
2012092906,948,100,TY,34,165,165,155,155,1004,190,20,0,15,31
2012092912,956,90,TY,34,165,165,155,155,1004,190,20,0,0,31
2012092918,963,80,TY,34,155,155,145,145,1004,180,20,0,0,31
2012093000,970,70,TY,34,150,150,140,140,1004,170,20,0,0,31
2012092800,929,125,TY,50,120,120,110,110,1005,250,20,0,0,31
2012092806,937,115,TY,50,120,120,110,110,1004,210,20,0,25,31
2012092812,941,110,TY,50,120,120,110,110,1004,190,20,0,30,31
2012092818,941,110,TY,50,120,120,110,110,1004,190,20,130,20,31
2012092300,967,75,TY,34,90,90,95,90,1005,190,20,0,0,31
2012092306,944,105,TY,34,90,90,90,90,1004,210,15,0,10,31
2012092906,948,100,TY,50,120,120,110,90,1004,190,20,0,15,31
2012092912,956,90,TY,50,120,120,110,90,1004,190,20,0,0,31
2012092918,963,80,TY,50,110,110,100,80,1004,180,20,0,0,31
2012093000,970,70,TY,50,100,100,80,80,1004,170,20,0,0,31
2012092800,929,125,TY,64,70,70,70,70,1005,250,20,0,0,31
2012092806,937,115,TY,64,70,70,70,70,1004,210,20,0,25,31
2012092812,941,110,TY,64,70,70,70,70,1004,190,20,0,30,31
2012092818,941,110,TY,64,70,70,70,70,1004,190,20,130,20,31
2012092218,974,65,TY,34,65,65,65,65,1004,97,25,0,0,31
2012092906,948,100,TY,64,70,70,60,50,1004,190,20,0,15,31
2012092912,956,90,TY,64,70,70,60,50,1004,190,20,0,0,31
2012092300,967,75,TY,50,40,40,40,40,1005,190,20,0,0,31
2012092306,944,105,TY,50,40,40,40,40,1004,210,15,0,10,31
2012092918,963,80,TY,64,60,60,50,40,1004,180,20,0,0,31
2012092218,974,65,TY,50,35,35,35,35,1004,97,25,0,0,31
2012092300,967,75,TY,64,25,25,25,25,1005,190,20,0,0,31
2012092306,944,105,TY,64,25,25,25,25,1004,210,15,0,10,31
2014011900,1000,30,TD,0,0,0,0,0,1003,220,35,0,0,32
2014011806,989,45,TS,34,45,50,50,45,1001,220,35,0,0,32
2014011812,993,40,TS,34,45,40,40,45,1003,220,35,0,0,32
2014011818,993,40,TS,34,45,40,40,45,1003,220,35,0,0,32
2014011800,989,45,TS,34,35,40,40,35,1001,210,35,0,0,32
2014011718,989,45,TS,34,20,20,20,20,1003,220,40,0,0,32
2014011712,996,35,TS,0,0,0,0,0,1004,220,40,0,0,32
2015082312,1006,30,TD,0,0,0,0,0,1009,145,80,40,0,33
2015082318,1006,30,TD,0,0,0,0,0,1009,150,130,40,0,33
2015082400,1006,30,TD,0,0,0,0,0,1009,150,130,40,0,33
2015082406,1006,30,TD,0,0,0,0,0,1008,150,120,40,0,33
2015082500,1006,25,TD,0,0,0,0,0,1008,120,60,35,0,33
2015082506,1006,25,TD,0,0,0,0,0,1008,135,60,35,0,33
2015082512,1006,25,TD,0,0,0,0,0,1008,165,60,35,0,33
2015082112,1005,30,TD,0,0,0,0,0,1009,210,60,45,0,33
2015082118,1005,30,TD,0,0,0,0,0,1009,210,60,45,0,33
2015082200,1005,30,TD,0,0,0,0,0,1009,210,60,40,0,33
2015082206,1005,30,TD,0,0,0,0,0,1009,180,90,40,0,33
2015082212,1006,25,TD,0,0,0,0,0,1008,180,90,35,0,33
2015082218,1005,25,TD,0,0,0,0,0,1008,180,100,35,0,33
2015082300,1005,30,TD,0,0,0,0,0,1008,180,100,40,0,33
2015082306,1006,30,TD,0,0,0,0,0,1008,120,80,40,0,33
2015082412,1006,30,TD,0,0,0,0,0,1008,150,90,40,0,33
2015082418,1006,30,TD,0,0,0,0,0,1008,150,90,40,0,33
2015082518,1006,25,TD,0,0,0,0,0,1008,165,90,35,0,33
2015082600,1005,30,TD,0,0,0,0,0,1008,165,90,40,0,33
2015082606,1005,30,TD,0,0,0,0,0,1008,180,70,40,0,33
2015082612,1005,30,TD,0,0,0,0,0,1009,220,70,40,0,33
2015082700,1001,45,TS,34,20,40,40,20,1008,220,30,55,0,33
2015082618,1004,35,TS,34,0,30,30,0,1008,220,30,45,0,33
2015090912,978,60,TS,34,240,210,170,200,1005,240,70,0,10,33
2015090918,982,55,TS,34,240,210,170,200,1005,240,70,0,10,33
2015091000,982,55,TS,34,190,175,175,190,1005,300,75,0,0,33
2015091006,982,55,TS,34,190,175,175,190,1005,300,75,0,0,33
2015091012,982,55,TS,34,210,210,170,170,1006,300,70,0,0,33
2015091018,982,55,TS,34,210,180,150,150,1002,240,70,0,0,33
2015091100,982,55,TS,34,225,180,150,150,1002,230,75,0,0,33
2015090912,978,60,TS,50,95,110,85,130,1005,240,70,0,10,33
2015090918,982,55,TS,50,95,110,85,130,1005,240,70,0,10,33
2015091000,982,55,TS,50,110,80,80,110,1005,300,75,0,0,33
2015082900,990,60,TS,34,80,50,70,90,1008,200,25,75,0,33
2015082812,990,60,TS,34,80,50,50,80,1008,200,25,75,0,33
2015082818,990,60,TS,34,80,50,50,80,1008,200,25,75,0,33
2015091100,982,55,TS,50,70,40,40,70,1002,230,75,0,0,33
2015082718,990,60,TS,34,60,50,50,60,1008,220,20,75,0,33
2015082800,990,60,TS,34,60,50,50,60,1008,220,20,75,0,33
2015082806,990,60,TS,34,60,50,50,60,1008,200,20,75,0,33
2015091006,982,55,TS,50,60,60,60,60,1005,300,75,0,0,33
2015091012,982,55,TS,50,60,60,60,60,1006,300,70,0,0,33
2015091018,982,55,TS,50,60,60,60,60,1002,240,70,0,0,33
2015082712,994,55,TS,34,40,50,50,40,1008,220,10,65,0,33
2015082812,990,60,TS,50,35,25,20,40,1008,200,25,75,0,33
2015082818,990,60,TS,50,35,25,20,40,1008,200,25,75,0,33
2015082900,990,60,TS,50,35,20,25,40,1008,200,25,75,0,33
2015082706,1001,45,TS,34,30,40,40,30,1008,220,30,55,0,33
2015082718,990,60,TS,50,20,15,15,20,1008,220,20,75,0,33
2015082800,990,60,TS,50,20,15,15,20,1008,220,20,75,0,33
2015082806,990,60,TS,50,20,15,15,20,1008,200,20,75,0,33
2015082712,994,55,TS,50,15,15,15,15,1008,220,10,65,0,33
2015090718,970,70,TY,34,175,150,150,185,1004,220,17,0,0,33
2015090800,970,70,TY,34,175,150,150,185,1004,220,17,0,0,33
2015090718,970,70,TY,50,105,80,80,115,1004,220,17,0,0,33
2015090800,970,70,TY,50,105,80,80,115,1004,220,17,0,0,33
2015090718,970,70,TY,64,55,50,50,60,1004,220,17,0,0,33
2015090800,970,70,TY,64,55,50,50,60,1004,220,17,0,0,33
2015090712,967,75,TY,34,185,150,150,185,1004,220,17,0,25,33
2015090618,959,85,TY,34,165,140,135,175,1006,210,12,0,15,33
2015090700,963,80,TY,34,165,140,135,175,1006,210,15,0,20,33
2015090812,974,65,TY,34,225,150,130,170,1005,250,20,0,30,33
2015090818,974,65,TY,34,225,150,130,170,1005,250,20,0,0,33
2015090900,974,65,TY,34,225,150,130,170,1005,250,40,0,0,33
2015090600,956,90,TY,34,165,135,135,165,1006,200,22,0,35,33
2015090606,956,90,TY,34,165,135,135,165,1006,200,22,0,35,33
2015090612,959,85,TY,34,165,135,135,165,1006,200,17,0,25,33
2015090706,967,75,TY,34,165,140,135,165,1004,220,17,0,25,33
2015090906,974,65,TY,34,200,120,110,150,1005,240,55,0,15,33
2015090412,970,70,TY,34,135,100,85,140,1009,195,15,0,0,33
2015090418,970,70,TY,34,135,100,85,140,1009,195,15,0,0,33
2015090500,967,75,TY,34,135,100,85,140,1009,195,15,0,0,33
2015090506,963,80,TY,34,125,120,130,140,1006,200,15,0,0,33
2015090512,956,90,TY,34,140,130,130,140,1006,200,15,0,0,33
2015090518,952,95,TY,34,140,130,130,140,1006,200,25,0,40,33
2015090218,963,80,TY,34,130,120,110,130,1010,195,10,0,10,33
2015090400,967,75,TY,34,115,100,85,120,1009,190,15,0,0,33
2015090406,970,70,TY,34,115,100,85,120,1009,195,15,0,0,33
2015090300,959,85,TY,34,115,110,110,115,1011,195,10,0,10,33
2015090306,956,90,TY,34,115,110,110,115,1011,195,10,0,0,33
2015090312,959,85,TY,34,115,115,110,115,1011,195,15,0,0,33
2015090712,967,75,TY,50,115,80,80,115,1004,220,17,0,25,33
2015090806,974,65,TY,34,100,70,85,115,1003,210,20,0,20,33
2015090812,974,65,TY,50,135,80,75,110,1005,250,20,0,30,33
2015090818,974,65,TY,50,135,80,75,110,1005,250,20,0,0,33
2015090900,974,65,TY,50,135,80,75,110,1005,250,40,0,0,33
2015090906,974,65,TY,50,135,80,75,110,1005,240,55,0,15,33
2015090318,963,80,TY,34,115,105,80,105,1010,195,15,0,0,33
2015090618,959,85,TY,50,85,60,60,95,1006,210,12,0,15,33
2015090700,963,80,TY,50,85,60,60,95,1006,210,15,0,20,33
2015090706,967,75,TY,50,85,60,60,95,1004,220,17,0,25,33
2015090600,956,90,TY,50,85,60,60,85,1006,200,22,0,35,33
2015090606,956,90,TY,50,85,60,60,85,1006,200,22,0,35,33
2015090612,959,85,TY,50,85,60,60,85,1006,200,17,0,25,33
2015090412,970,70,TY,50,65,60,55,75,1009,195,15,0,0,33
2015090418,970,70,TY,50,65,60,55,75,1009,195,15,0,0,33
2015090500,967,75,TY,50,65,60,55,75,1009,195,15,0,0,33
2015090506,963,80,TY,50,75,60,60,75,1006,200,15,0,0,33
2015090512,956,90,TY,50,75,65,65,75,1006,200,15,0,0,33
2015090518,952,95,TY,50,75,65,65,75,1006,200,25,0,40,33
2015090218,963,80,TY,50,65,65,65,70,1010,195,10,0,10,33
2015090300,959,85,TY,50,75,55,25,65,1011,195,10,0,10,33
2015090306,956,90,TY,50,75,55,25,65,1011,195,10,0,0,33
2015090312,959,85,TY,50,75,55,25,65,1011,195,15,0,0,33
2015090318,963,80,TY,50,50,55,60,60,1010,195,15,0,0,33
2015090400,967,75,TY,50,65,60,55,60,1009,190,15,0,0,33
2015090406,970,70,TY,50,65,60,55,60,1009,195,15,0,0,33
2015090618,959,85,TY,64,50,40,40,60,1006,210,12,0,15,33
2015090700,963,80,TY,64,50,40,40,60,1006,210,15,0,20,33
2015090706,967,75,TY,64,50,40,40,60,1004,220,17,0,25,33
2015090712,967,75,TY,64,60,50,50,60,1004,220,17,0,25,33
2015090600,956,90,TY,64,50,40,40,50,1006,200,22,0,35,33
2015090606,956,90,TY,64,50,40,40,50,1006,200,22,0,35,33
2015090612,959,85,TY,64,50,40,40,50,1006,200,17,0,25,33
2015090512,956,90,TY,64,45,35,35,45,1006,200,15,0,0,33
2015090518,952,95,TY,64,45,35,35,45,1006,200,25,0,40,33
2015090218,963,80,TY,64,40,35,35,40,1010,195,10,0,10,33
2015090412,970,70,TY,64,35,30,30,40,1009,195,15,0,0,33
2015090418,970,70,TY,64,35,30,30,40,1009,195,15,0,0,33
2015090500,967,75,TY,64,35,30,30,40,1009,195,15,0,0,33
2015090506,963,80,TY,64,40,30,30,40,1006,200,15,0,0,33
2015090806,974,65,TY,50,40,40,40,40,1003,210,20,0,20,33
2015090300,959,85,TY,64,35,30,5,35,1011,195,10,0,10,33
2015090306,956,90,TY,64,35,25,5,35,1011,195,10,0,0,33
2015090312,959,85,TY,64,35,25,5,35,1011,195,15,0,0,33
2015090318,963,80,TY,64,35,35,35,35,1010,195,15,0,0,33
2015090400,967,75,TY,64,35,30,30,35,1009,190,15,0,0,33
2015090406,970,70,TY,64,35,30,30,35,1009,195,15,0,0,33
2015090106,944,105,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090112,948,100,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090118,956,90,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090200,959,85,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090206,963,80,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090212,963,80,TY,34,130,110,110,110,1010,210,20,0,0,33
2015090106,944,105,TY,50,60,55,50,50,1010,210,20,0,0,33
